pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,9,6168,1,6168,0.328719723183391,0.5588235294117647,2.147471786569202,0.003306051176188997,0,12475,6307,168050,148049
50,9,6611,1,6611,0.3460207612456747,0.5714285714285714,2.04449345078179,0.003101914534913586,0,14237,7626,168050,148049
50,9,10000,1,10000,0.43944636678200694,0.6365914786967418,1.6661508826760745,0.0016101165568940378,0,31173,21173,168050,148049
50,9,15000,1,15000,0.5882352941176471,0.7456140350877193,1.1597199574490977,0.0008760740464305812,0,68759,53759,168050,148049
50,9,20000,1,20000,0.698961937716263,0.8295687885010267,0.8442203135309991,0.0006432563605482133,0,168041,148041,168050,148049
50,10,4696,1,4696,0.25259515570934254,0.44376899696048633,2.257010866293704,0.0054303960195691905,0,8411,3715,180450,160450
50,10,6168,1,6168,0.2958477508650519,0.4803370786516854,2.0394896887925382,0.00405805200264615,0,12937,6769,180450,160450
50,10,6611,1,6611,0.31314878892733566,0.5,1.9664732042725461,0.003551287686196765,0,14554,7943,180450,160450
50,10,10000,1,10000,0.4359861591695502,0.6222222222222222,1.6264332379605932,0.0015492189555592509,0,28262,18262,180450,160450
50,10,15000,1,15000,0.5916955017301038,0.7261146496815286,1.1018405153077475,0.0008430266331580446,0,64550,49550,180450,160450
50,10,20000,1,20000,0.7058823529411765,0.8015717092337917,0.8012859725209681,0.00045444345936705515,0,180449,160449,180450,160450
50,11,4696,1,4696,0.30103806228373703,0.5386996904024768,2.368359962892904,0.0034741546504676,0,8854,4158,202950,182950
50,11,6168,1,6168,0.3615916955017301,0.5618279569892473,1.9318731708238486,0.002416556116516411,0,13336,7168,202950,182950
50,11,6611,1,6611,0.3754325259515571,0.5755968169761273,1.869889105830493,0.0023668390972452595,0,14784,8173,202950,182950
50,11,10000,1,10000,0.4619377162629758,0.6402877697841727,1.5415111875472851,0.0021504863640041685,0,32064,22064,202950,182950
50,11,15000,1,15000,0.5951557093425606,0.756043956043956,1.1668851367782032,0.0009312483331490501,0,79142,64142,202950,182950
50,11,20000,1,20000,0.6885813148788927,0.7881188118811882,0.8473512700113657,0.0005176191646565052,0,202949,182949,202950,182950
